SRR18559202	250
SRR18559204	150
SRR18559203	250
SRR18559205	250
SRR18559206	250
SRR18559207	250
SRR18559208	250
SRR18559209	250
SRR18559210	250
SRR18559211	150
SRR18559212	250
SRR18559213	150
SRR18559214	250
SRR18559216	250
SRR18559215	250
SRR18559218	250
SRR18559217	250
SRR18559219	250
SRR18559220	250
SRR18559221	250
SRR18559222	250
SRR18559223	250
SRR18559224	250
SRR18559225	250
SRR18559226	250
SRR18559227	250
SRR18559228	250
SRR18559229	250
SRR18559230	150
SRR18559231	250
SRR18559233	250
SRR18559232	250
SRR18559234	250
SRR18559235	250
SRR18559236	250
SRR18559237	250
SRR18559238	250
SRR18559239	250
SRR18559240	250
SRR18559242	250
SRR18559241	250
SRR18559243	250
SRR18559244	250
SRR18559245	250
SRR18559246	250
SRR18559247	250
SRR18559248	250
SRR19505781	151
SRR19505782	151
SRR20746818	150
SRR20746820	150
SRR20746821	150
SRR20746822	151
SRR20746823	150
SRR20746825	150
SRR20746824	150
SRR20746826	150
SRR20746827	150
SRR20746830	150
SRR20746831	151
SRR20746832	150
SRR20746833	150
SRR20746834	150
SRR20746835	150
SRR20746836	150
SRR20746837	151
SRR20746838	150
SRR20746839	150
SRR20746840	150
SRR20746841	150
SRR20746843	150
SRR20746844	151
SRR20746845	150
SRR20746846	150
SRR20746847	150
SRR20746848	150
SRR20746849	150
SRR20746850	151
SRR20746851	150
SRR20746852	150
SRR20746854	150
SRR20746855	150
SRR20746856	150
SRR20746857	150
SRR20746858	150
SRR20746859	150
SRR20746860	150
SRR20746861	150
SRR20746862	150
SRR20746863	151
SRR20746866	150
SRR20746867	150
SRR20746868	150
SRR20746869	151
SRR20746871	151
SRR20746873	151
SRR20746874	151
SRR20746875	151
SRR20746876	151
SRR20746877	151
SRR20746878	151
SRR20746879	151
SRR20746880	151
SRR20746881	151
SRR20746882	151
SRR20746884	151
SRR20746909	151
SRR20746910	150
SRR20746911	150
SRR20746912	151
SRR20746914	151
SRR20746915	150
SRR20746916	150
SRR20746917	150
SRR20746919	150
SRR20746920	150
SRR20746921	150
SRR20746922	150
SRR20746923	150
SRR20746925	151
SRR20746927	151
SRR20746928	150
SRR20746929	150
SRR20746930	150
SRR20746931	151
SRR20746932	151
SRR20746933	151
SRR20746934	150
SRR20746936	150
SRR20746937	150
SRR20746938	150
SRR20746939	150
SRR20746940	150
SRR20746941	150
SRR20746942	150
SRR20746943	150
SRR20746944	151
SRR20746946	150
SRR20746947	151
SRR20746948	151
SRR20746950	150
SRR20746951	151
SRR20746952	151
SRR20746953	150
SRR20746954	150
SRR20746955	151
SRR20746956	151
SRR20746957	151
SRR20746958	151
SRR20746959	150
SRR20746961	151
SRR20746962	151
SRR20746963	150
SRR20746965	151
SRR20746964	150
SRR20746966	150
SRR20746967	150
SRR20746968	150
SRR20746970	150
SRR20746972	151
SRR20746973	151
SRR20746974	151
SRR20746975	151
SRR20746976	151
SRR20746977	151
SRR20746978	151
SRR20746979	151
SRR20746980	151
SRR20746981	150
SRR20811130	151
SRR20811131	151
SRR20811132	151
SRR2081070	101
SRR20811133	151
SRR20811134	151
SRR20811136	151
SRR20811137	151
SRR20811138	151
SRR20811139	151
SRR20811140	151
SRR20811141	151
SRR20811142	151
SRR20811143	151
SRR20811144	151
SRR20811145	151
SRR20811148	151
SRR20811149	151
SRR20811150	151
SRR20811151	151
SRR20811152	151
SRR20811153	151
SRR20811174	151
