run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	instrument_platform	sample_name	library_strategy	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR5003199	SAMEA7724203	ERX4812482	PRJEB42019	410658	soil metagenome	ILLUMINA	13114.myrold.5.s009	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003199/ERR5003199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003199/ERR5003199_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5003199/13114.myrold.5.s009.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5003199/13114.myrold.5.s009.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/009/ERR5003199.bam
ERR5005228	SAMEA7724163	ERX4814511	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.mousseau.88.s058	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5005228/ERR5005228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5005228/ERR5005228_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005228/13114.mousseau.88.s058.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005228/13114.mousseau.88.s058.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/008/ERR5005228.bam
ERR5003207	SAMEA7724211	ERX4812490	PRJEB42019	410658	soil metagenome	ILLUMINA	13114.myrold.59.s005	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003207/ERR5003207_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003207/ERR5003207_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5003207/13114.myrold.59.s005.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5003207/13114.myrold.59.s005.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/007/ERR5003207.bam
ERR5005229	SAMEA7724164	ERX4814512	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.mousseau.88.s059	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5005229/ERR5005229_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5005229/ERR5005229_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005229/13114.mousseau.88.s059.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005229/13114.mousseau.88.s059.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/009/ERR5005229.bam
ERR5003216	SAMEA7724223	ERX4812499	PRJEB42019	410658	soil metagenome	ILLUMINA	13114.myrold.59.s017	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003216/ERR5003216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003216/ERR5003216_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5003216/13114.myrold.59.s017.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5003216/13114.myrold.59.s017.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/006/ERR5003216.bam
ERR5005238	SAMEA7724169	ERX4814521	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.mousseau.88.s069	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5005238/ERR5005238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5005238/ERR5005238_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005238/13114.mousseau.88.s069.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005238/13114.mousseau.88.s069.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/008/ERR5005238.bam
ERR5003219	SAMEA7724227	ERX4812502	PRJEB42019	410658	soil metagenome	ILLUMINA	13114.myrold.59.s021	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003219/ERR5003219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003219/ERR5003219_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5003219/13114.myrold.59.s021.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5003219/13114.myrold.59.s021.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/009/ERR5003219.bam
ERR5005239	SAMEA7724170	ERX4814522	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.mousseau.88.s070	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5005239/ERR5005239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5005239/ERR5005239_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005239/13114.mousseau.88.s070.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005239/13114.mousseau.88.s070.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/009/ERR5005239.bam
ERR5003220	SAMEA7724228	ERX4812503	PRJEB42019	410658	soil metagenome	ILLUMINA	13114.myrold.59.s022	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003220/ERR5003220_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003220/ERR5003220_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5003220/13114.myrold.59.s022.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5003220/13114.myrold.59.s022.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/000/ERR5003220.bam
ERR5005241	SAMEA7724171	ERX4814524	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.mousseau.88.s072	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5005241/ERR5005241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5005241/ERR5005241_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005241/13114.mousseau.88.s072.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005241/13114.mousseau.88.s072.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/001/ERR5005241.bam
ERR5003226	SAMEA7723934	ERX4812509	PRJEB42019	408172	marine metagenome	ILLUMINA	13114.palenik.42.s007	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003226/ERR5003226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003226/ERR5003226_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5003226/13114.palenik.42.s007.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5003226/13114.palenik.42.s007.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/006/ERR5003226.bam
ERR5005243	SAMEA7724173	ERX4814526	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.mousseau.88.s074	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5005243/ERR5005243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5005243/ERR5005243_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005243/13114.mousseau.88.s074.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005243/13114.mousseau.88.s074.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/003/ERR5005243.bam
ERR5003228	SAMEA7723673	ERX4812511	PRJEB42019	408172	marine metagenome	ILLUMINA	13114.palenik.42.s009	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003228/ERR5003228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003228/ERR5003228_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5003228/13114.palenik.42.s009.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5003228/13114.palenik.42.s009.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/008/ERR5003228.bam
ERR5005247	SAMEA7724175	ERX4814530	PRJEB42019	749906	gut metagenome	ILLUMINA	13114.mousseau.88.s078	WGS	ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5005247/ERR5005247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5005247/ERR5005247_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005247/13114.mousseau.88.s078.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR500/ERR5005247/13114.mousseau.88.s078.R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR500/007/ERR5005247.bam
