File_ID	reads_length	Name	Rank	Lineage	Taxid	sample_name	empo_1	empo_2	empo_3	empo_4	highest_taxa	genus	isyeast	subphylum
ERR5004078	16497058	Oidiodendron maius Zn	species	phylum-Ascomycota|class-Leotiomycetes|family-Myxotrichaceae|genus-Oidiodendron|species-Oidiodendron_maius	913774	13114.shade.23.s003	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Ascomycota	Oidiodendron	N	Pezizomycotina
ERR5004071	42771352	Chaetomium globosum CBS 148.51	species	phylum-Ascomycota|class-Sordariomycetes|order-Sordariales|family-Chaetomiaceae|genus-Chaetomium|species-Chaetomium_globosum	306901	13114.seedorf.71.s010	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Ascomycota	Chaetomium	N	Pezizomycotina
ERR5004071	42771352	Gongronella sp. w5	species	phylum-Mucoromycota|class-Mucoromycetes|order-Mucorales|family-Cunninghamellaceae|genus-Gongronella|species-Gongronella_sp._w5	483437	13114.seedorf.71.s010	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Mucoromycota	Gongronella	N	Mucoromycotina
ERR5005043	9591264	Prasinococcaceae sp. CCMP 1430	species	phylum-Chlorophyta|class-Palmophyllophyceae|order-Prasinococcales|family-Prasinococcaceae|species-Prasinococcaceae_sp._CCMP_1430	2489100	13114.thomas.18.s055	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5004184	29624118	Hyaloscypha variabilis F	species	phylum-Ascomycota|class-Leotiomycetes|order-Helotiales|family-Hyaloscyphaceae|genus-Hyaloscypha|species-Hyaloscypha_variabilis	1149755	13114.stegen.38.s012	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004184	29624118	Teunomyces cretensis	species	phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Debaryomycetaceae|genus-Teunomyces|species-Teunomyces_cretensis	268492	13114.stegen.38.s012	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003930	17293986	Bathycoccus prasinos	species	phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Bathycoccaceae|genus-Bathycoccus|species-Bathycoccus_prasinos	41875	13114.palenik.42.s015	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5003930	17293986	Stramenopiles sp. TOSAG23-2	species	species-Stramenopiles_sp._TOSAG23-2	1735743	13114.palenik.42.s015	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5003930	17293986	Ostreococcus lucimarinus CCE9901	species	phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Bathycoccaceae|genus-Ostreococcus|species-Ostreococcus_sp._'lucimarinus'	436017	13114.palenik.42.s015	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5003930	17293986	Triparma laevis	species	class-Bolidophyceae|order-Parmales|family-Triparmaceae|genus-Triparma|species-Triparma_laevis	1534972	13114.palenik.42.s015	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5003930	17293986	Stramenopiles sp. TOSAG23-3	species	species-Stramenopiles_sp._TOSAG23-3	1735745	13114.palenik.42.s015	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5003930	17293986	Micromonas bravo	species	phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Mamiellaceae|genus-Micromonas|species-Micromonas_bravo	296588	13114.palenik.42.s015	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5003930	17293986	Gephyrocapsa oceanica	species	phylum-Haptista|class-Haptophyta|order-Isochrysidales|family-Noelaerhabdaceae|genus-Gephyrocapsa|species-Gephyrocapsa_oceanica	38817	13114.palenik.42.s015	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5004228	13889854	Ostreococcus sp. SAG10	species	phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Bathycoccaceae|genus-Ostreococcus|species-Ostreococcus_sp._SAG10	2590005	13114.thomas.18.s026	Host-associated	Animal	Animal corpus	Animal corpus (saline)				NA
ERR5004403	22914326	Cyclotella meneghiniana	species	phylum-Bacillariophyta|class-Coscinodiscophyceae|order-Thalassiosirales|family-Stephanodiscaceae|genus-Cyclotella|species-Cyclotella_meneghiniana	29205	13114.bowen.74.s002	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5004403	22914326	Detonula confervacea	species	phylum-Bacillariophyta|class-Coscinodiscophyceae|order-Thalassiosirales|family-Thalassiosiraceae|genus-Detonula|species-Detonula_confervacea	83371	13114.bowen.74.s002	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5003517	3285798	Cladonia rangiferina	species	phylum-Ascomycota|class-Lecanoromycetes|order-Lecanorales|family-Cladoniaceae|genus-Cladonia|species-Cladonia_rangiferina	111670	13114.uren.82.s002	Host-associated	Fungus	Fungus corpus	Fungus corpus (non-saline)	Ascomycota	Cladonia	N	Pezizomycotina
ERR5003517	3285798	Gymnopus androsaceus JB14	species	phylum-Basidiomycota|class-Agaricomycetes|order-Agaricales|family-Omphalotaceae|genus-Gymnopus|species-Gymnopus_androsaceus	1447944	13114.uren.82.s002	Host-associated	Fungus	Fungus corpus	Fungus corpus (non-saline)	Basidiomycota	Gymnopus	N	Agaricomycotina
ERR5003517	3285798	Elaphomyces granulatus	species	phylum-Ascomycota|class-Eurotiomycetes|order-Eurotiales|family-Elaphomycetaceae|genus-Elaphomyces|species-Elaphomyces_granulatus	519963	13114.uren.82.s002	Host-associated	Fungus	Fungus corpus	Fungus corpus (non-saline)	Ascomycota	Elaphomyces	N	Pezizomycotina
ERR5004456	16355216	Vitrella brassicaformis CCMP3155	species	family-Vitrellaceae|genus-Vitrella|species-Vitrella_brassicaformis	1169540	13114.jensen.43.s012	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
ERR5004077	85721202	Saitozyma podzolica	species	phylum-Basidiomycota|class-Tremellomycetes|order-Tremellales|family-Trimorphomycetaceae|genus-Saitozyma|species-Saitozyma_podzolica	1890683	13114.shade.23.s002	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004077	85721202	Cryptococcus sp. JCM 24511	species	phylum-Basidiomycota|class-Tremellomycetes|order-Tremellales|family-Cryptococcaceae|genus-Cryptococcus|species-Cryptococcus_sp._JCM_24511	1639000	13114.shade.23.s002	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5004077	85721202	Nadsonia starkeyi-henricii	species	phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|genus-Nadsonia|species-Nadsonia_starkeyi-henricii	43970	13114.shade.23.s002	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Ascomycota	Nadsonia	Y	Saccharomycotina
ERR5004104	45095710	Trichosporon coremiiforme	species	phylum-Basidiomycota|class-Tremellomycetes|order-Trichosporonales|family-Trichosporonaceae|genus-Trichosporon|species-Trichosporon_coremiiforme	82509	13114.song.51.s011	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5004104	45095710	Penicillium griseofulvum	species	phylum-Ascomycota|class-Eurotiomycetes|order-Eurotiales|family-Aspergillaceae|genus-Penicillium|species-Penicillium_griseofulvum	5078	13114.song.51.s011	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5004104	45095710	Actias luna	species	phylum-Arthropoda|class-Insecta|order-Lepidoptera|family-Saturniidae|genus-Actias|species-Actias_luna	63976	13114.song.51.s011	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5004104	45095710	Scedosporium apiospermum	species	phylum-Ascomycota|class-Sordariomycetes|order-Microascales|family-Microascaceae|genus-Scedosporium|species-Scedosporium_apiospermum	563466	13114.song.51.s011	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)	Ascomycota	Scedosporium	N	Pezizomycotina
ERR5004104	45095710	Pichia manshurica	species	phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Pichiaceae|genus-Pichia|species-Pichia_manshurica	121235	13114.song.51.s011	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)	Ascomycota	Pichia	Y	Saccharomycotina
ERR5003763	24167238	Mortierella alpina ATCC 32222	species	phylum-Mucoromycota|class-Mortierellomycetes|order-Mortierellales|family-Mortierellaceae|genus-Mortierella|species-Mortierella_alpina	685557	13114.metcalf.81.s001	Host-associated	Animal	Animal corpus	Animal corpus (non-saline)				NA
ERR5003763	24167238	Fusarium clavum	species	phylum-Ascomycota|class-Sordariomycetes|order-Hypocreales|family-Nectriaceae|genus-Fusarium|species-Fusarium_clavum	2594811	13114.metcalf.81.s001	Host-associated	Animal	Animal corpus	Animal corpus (non-saline)				NA
ERR5005171	29545216	Hyphopichia burtonii NRRL Y-1933	species	phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Debaryomycetaceae|genus-Hyphopichia|species-Hyphopichia_burtonii	984485	13114.minich.76.s006	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)	Ascomycota	Hyphopichia	Y	Saccharomycotina
ERR5005171	29545216	Aspergillus ruber CBS 135680	species	phylum-Ascomycota|class-Eurotiomycetes|order-Eurotiales|family-Aspergillaceae|genus-Aspergillus|species-Aspergillus_ruber	1388766	13114.minich.76.s006	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)	Ascomycota	Aspergillus	N	Pezizomycotina
ERR5005171	29545216	Wallemia mellicola CBS 633.66	species	phylum-Basidiomycota|class-Wallemiomycetes|order-Wallemiales|family-Wallemiaceae|genus-Wallemia|species-Wallemia_mellicola	671144	13114.minich.76.s006	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5005171	29545216	Tyrophagus putrescentiae	species	phylum-Arthropoda|class-Arachnida|order-Sarcoptiformes|family-Acaridae|genus-Tyrophagus|species-Tyrophagus_putrescentiae	59818	13114.minich.76.s006	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)				NA
ERR5005171	29545216	Candida metapsilosis	species	phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Debaryomycetaceae|genus-Candida|species-Candida_metapsilosis	273372	13114.minich.76.s006	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)	Ascomycota	Candida	Y	Saccharomycotina
ERR5005171	29545216	Millerozyma farinosa	species	phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Debaryomycetaceae|genus-Millerozyma|species-Millerozyma_farinosa	4920	13114.minich.76.s006	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)	Ascomycota	Millerozyma	Y	Saccharomycotina
ERR5005171	29545216	Penicillium citrinum	species	phylum-Ascomycota|class-Eurotiomycetes|order-Eurotiales|family-Aspergillaceae|genus-Penicillium|species-Penicillium_citrinum	5077	13114.minich.76.s006	Host-associated	Animal	Animal distal gut	Animal distal gut (non-saline)	Ascomycota	Penicillium	N	Pezizomycotina
ERR5004845	24980132	Mortierella alpina ATCC 32222	species	phylum-Mucoromycota|class-Mortierellomycetes|order-Mortierellales|family-Mortierellaceae|genus-Mortierella|species-Mortierella_alpina	685557	13114.schmidt.56.s023	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Mucoromycota	Mortierella	N	Mortierellomycotina
ERR5003235	15985952	Ostreococcus lucimarinus CCE9901	species	phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Bathycoccaceae|genus-Ostreococcus|species-Ostreococcus_sp._'lucimarinus'	436017	13114.palenik.42.s017	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5003235	15985952	Bathycoccus prasinos	species	phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Bathycoccaceae|genus-Bathycoccus|species-Bathycoccus_prasinos	41875	13114.palenik.42.s017	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5003235	15985952	Micromonas bravo	species	phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Mamiellaceae|genus-Micromonas|species-Micromonas_bravo	296588	13114.palenik.42.s017	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5003235	15985952	Stramenopiles sp. TOSAG23-3	species	species-Stramenopiles_sp._TOSAG23-3	1735745	13114.palenik.42.s017	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5003235	15985952	Stramenopiles sp. TOSAG23-2	species	species-Stramenopiles_sp._TOSAG23-2	1735743	13114.palenik.42.s017	Free-living	Saline	Water (saline)	Water (saline)				NA
ERR5001919	91233900	Hyaloscypha bicolor E	species	phylum-Ascomycota|class-Leotiomycetes|order-Helotiales|family-Hyaloscyphaceae|genus-Hyaloscypha|species-Hyaloscypha_bicolor	1095630	13114.myrold.5.s008	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Ascomycota	Hyaloscypha	N	Pezizomycotina
ERR5001919	91233900	Cenococcum geophilum 1.58	species	phylum-Ascomycota|class-Dothideomycetes|family-Gloniaceae|genus-Cenococcum|species-Cenococcum_geophilum	794803	13114.myrold.5.s008	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Ascomycota	Cenococcum	N	Pezizomycotina
ERR5001919	91233900	Phialocephala subalpina	species	phylum-Ascomycota|class-Leotiomycetes|order-Helotiales|genus-Phialocephala|species-Phialocephala_subalpina	576137	13114.myrold.5.s008	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Ascomycota	Phialocephala	N	Pezizomycotina
ERR5001919	91233900	Solicoccozyma terricola	species	phylum-Basidiomycota|class-Tremellomycetes|order-Filobasidiales|family-Piskurozymaceae|genus-Solicoccozyma|species-Solicoccozyma_terricola	104414	13114.myrold.5.s008	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Basidiomycota	Solicoccozyma	Y	Agaricomycotina
ERR5001919	91233900	Mortierella verticillata NRRL 6337	species	phylum-Mucoromycota|class-Mortierellomycetes|order-Mortierellales|family-Mortierellaceae|genus-Mortierella|species-Mortierella_verticillata	1069443	13114.myrold.5.s008	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Mucoromycota	Mortierella	N	Mortierellomycotina
ERR5001731	4621476	Saccharomyces cerevisiae S288C	species	phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Saccharomycetaceae|genus-Saccharomyces|species-Saccharomyces_cerevisiae	559292	13114.angenent.65.s009	Host-associated	Animal	Animal proximal gut	Animal proximal gut (non-saline)	Ascomycota	Saccharomyces	Y	Saccharomycotina
ERR5001731	4621476	Yarrowia lipolytica CLIB122	species	phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Dipodascaceae|genus-Yarrowia|species-Yarrowia_lipolytica	284591	13114.angenent.65.s009	Host-associated	Animal	Animal proximal gut	Animal proximal gut (non-saline)	Ascomycota	Yarrowia	Y	Saccharomycotina
ERR5003910	11231540	Cenococcum geophilum 1.58	species	phylum-Ascomycota|class-Dothideomycetes|family-Gloniaceae|genus-Cenococcum|species-Cenococcum_geophilum	794803	13114.myrold.59.s017	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)				NA
ERR5003910	11231540	Russula foetens	species	phylum-Basidiomycota|class-Agaricomycetes|order-Russulales|family-Russulaceae|genus-Russula|species-Russula_foetens	131541	13114.myrold.59.s017	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Basidiomycota	Russula	N	Agaricomycotina
ERR5003910	11231540	Hyaloscypha bicolor E	species	phylum-Ascomycota|class-Leotiomycetes|order-Helotiales|family-Hyaloscyphaceae|genus-Hyaloscypha|species-Hyaloscypha_bicolor	1095630	13114.myrold.59.s017	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Ascomycota	Hyaloscypha	N	Pezizomycotina
ERR5003034	17651038	Papiliotrema laurentii RY1	species	phylum-Basidiomycota|class-Tremellomycetes|order-Tremellales|family-Rhynchogastremataceae|genus-Papiliotrema|species-Papiliotrema_laurentii	1354741	13114.bittleston.68.s003	Host-associated	Plant	Plant surface	Plant surface (non-saline)				NA
ERR5005108	24580110	Porites rus	species	phylum-Cnidaria|class-Anthozoa|order-Scleractinia|family-Poritidae|genus-Porites|species-Porites_rus	262591	13114.zaneveld.9.s020	Host-associated	Animal	Animal secretion	Animal secretion (saline)				NA
ERR5005103	23901612	Pocillopora verrucosa	species	phylum-Cnidaria|class-Anthozoa|order-Scleractinia|family-Pocilloporidae|genus-Pocillopora|species-Pocillopora_verrucosa	203993	13114.zaneveld.9.s015	Host-associated	Animal	Animal secretion	Animal secretion (saline)				NA
ERR5004738	22450722	Leucoagaricus gongylophorus Ac12	species	phylum-Basidiomycota|class-Agaricomycetes|order-Agaricales|family-Agaricaceae|genus-Leucoagaricus|species-Leucoagaricus_gongylophorus	1258663	13114.pinto.63.s017	Host-associated	Plant	Plant corpus	Plant corpus (non-saline)				NA
ERR5004738	22450722	Diutina rugosa	species	phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|genus-Diutina|species-Diutina_rugosa	5481	13114.pinto.63.s017	Host-associated	Plant	Plant corpus	Plant corpus (non-saline)	Ascomycota	Diutina	Y	Saccharomycotina
ERR5004738	22450722	Aspergillus tamarii	species	phylum-Ascomycota|class-Eurotiomycetes|order-Eurotiales|family-Aspergillaceae|genus-Aspergillus|species-Aspergillus_tamarii	41984	13114.pinto.63.s017	Host-associated	Plant	Plant corpus	Plant corpus (non-saline)				NA
ERR5004738	22450722	Lichtheimia corymbifera JMRC:FSU:9682	species	phylum-Mucoromycota|class-Mucoromycetes|order-Mucorales|family-Lichtheimiaceae|genus-Lichtheimia|species-Lichtheimia_corymbifera	1263082	13114.pinto.63.s017	Host-associated	Plant	Plant corpus	Plant corpus (non-saline)	Mucoromycota	Lichtheimia	N	Mucoromycotina
ERR5005079	949934	Cladonia rangiferina	species	phylum-Ascomycota|class-Lecanoromycetes|order-Lecanorales|family-Cladoniaceae|genus-Cladonia|species-Cladonia_rangiferina	111670	13114.uren.82.s003	Host-associated	Fungus	Fungus corpus	Fungus corpus (non-saline)	Ascomycota	Cladonia	N	Pezizomycotina
ERR5004182	1089230	Hyaloscypha variabilis F	species	phylum-Ascomycota|class-Leotiomycetes|order-Helotiales|family-Hyaloscyphaceae|genus-Hyaloscypha|species-Hyaloscypha_variabilis	1149755	13114.stegen.38.s010	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Ascomycota	Hyaloscypha	N	Pezizomycotina
ERR5003181	13573334	Coniosporium apollinis CBS 100218	species	phylum-Ascomycota|class-Dothideomycetes|genus-Coniosporium|species-Coniosporium_apollinis	1168221	13114.metcalf.40.s014	Free-living	Non-saline	Soil (non-saline)	Soil (non-saline)	Ascomycota	Coniosporium	N	Pezizomycotina
ERR5003575	18152396	Saccharomyces cerevisiae S288C	species	phylum-Ascomycota|class-Saccharomycetes|order-Saccharomycetales|family-Saccharomycetaceae|genus-Saccharomyces|species-Saccharomyces_cerevisiae	559292	13114.angenent.65.s001	Host-associated	Animal	Animal proximal gut	Animal proximal gut (non-saline)				NA
ERR5005165	31029546	Bathycoccus prasinos	species	phylum-Chlorophyta|class-Mamiellophyceae|order-Mamiellales|family-Bathycoccaceae|genus-Bathycoccus|species-Bathycoccus_prasinos	41875	13114.girguis.50.s012	Host-associated	Animal	Animal distal gut	Animal distal gut (saline)				NA
ERR5004209	29348094	Arcocellulus cornucervis	species	phylum-Bacillariophyta|class-Mediophyceae|order-Cymatosirales|family-Cymatosiraceae|genus-Arcocellulus|species-Arcocellulus_cornucervis	1155433	13114.tait.78.s002	Free-living	Saline	Sediment (saline)	Sediment (saline)				NA
